BodyAcc;GravityAcc;BodyGyro;subject;Activity;time
b;a;b;12;STANDING;2010-01-01 16:12:39.040
b;a;b;12;STANDING;2010-01-01 16:12:41.600
b;a;b;12;STANDING;2010-01-01 16:12:44.160
b;a;b;12;STANDING;2010-01-01 16:12:46.720
b;a;b;12;STANDING;2010-01-01 16:12:49.280
b;a;b;12;STANDING;2010-01-01 16:12:51.840
b;a;b;12;STANDING;2010-01-01 16:12:54.400
b;a;b;12;STANDING;2010-01-01 16:12:56.960
b;a;b;12;STANDING;2010-01-01 16:12:59.520
b;a;c;12;STANDING;2010-01-01 16:13:02.080
b;a;c;12;STANDING;2010-01-01 16:13:04.640
b;a;b;12;STANDING;2010-01-01 16:13:07.200
b;a;b;12;STANDING;2010-01-01 16:13:09.760
b;a;b;12;STANDING;2010-01-01 16:13:12.320
b;a;b;12;SITTING;2010-01-01 16:13:14.880
b;a;b;12;SITTING;2010-01-01 16:13:17.440
b;a;b;12;SITTING;2010-01-01 16:13:20.000
b;a;b;12;SITTING;2010-01-01 16:13:22.560
b;a;b;12;SITTING;2010-01-01 16:13:25.120
b;a;b;12;SITTING;2010-01-01 16:13:27.680
b;a;b;12;SITTING;2010-01-01 16:13:30.240
b;a;b;12;SITTING;2010-01-01 16:13:32.800
b;a;b;12;SITTING;2010-01-01 16:13:35.360
b;a;b;12;SITTING;2010-01-01 16:13:37.920
b;a;b;12;SITTING;2010-01-01 16:13:40.480
b;a;b;12;SITTING;2010-01-01 16:13:43.040
b;a;b;12;SITTING;2010-01-01 16:13:45.600
b;a;b;12;SITTING;2010-01-01 16:13:48.160
b;a;b;12;SITTING;2010-01-01 16:13:50.720
b;a;b;12;SITTING;2010-01-01 16:13:53.280
b;a;b;12;SITTING;2010-01-01 16:13:55.840
b;a;b;12;SITTING;2010-01-01 16:13:58.400
b;a;b;12;SITTING;2010-01-01 16:14:00.960
b;a;b;12;SITTING;2010-01-01 16:14:03.520
b;a;b;12;SITTING;2010-01-01 16:14:06.080
b;a;b;12;SITTING;2010-01-01 16:14:08.640
b;a;b;12;SITTING;2010-01-01 16:14:11.200
b;c;b;12;LAYING;2010-01-01 16:14:13.760
b;c;b;12;LAYING;2010-01-01 16:14:16.320
b;c;b;12;LAYING;2010-01-01 16:14:18.880
b;c;b;12;LAYING;2010-01-01 16:14:21.440
b;c;b;12;LAYING;2010-01-01 16:14:24.000
b;c;b;12;LAYING;2010-01-01 16:14:26.560
b;c;b;12;LAYING;2010-01-01 16:14:29.120
b;c;b;12;LAYING;2010-01-01 16:14:31.680
b;c;b;12;LAYING;2010-01-01 16:14:34.240
b;c;b;12;LAYING;2010-01-01 16:14:36.800
b;c;b;12;LAYING;2010-01-01 16:14:39.360
b;c;b;12;LAYING;2010-01-01 16:14:41.920
b;c;b;12;LAYING;2010-01-01 16:14:44.480
b;c;b;12;LAYING;2010-01-01 16:14:47.040
b;c;b;12;LAYING;2010-01-01 16:14:49.600
b;c;b;12;LAYING;2010-01-01 16:14:52.160
b;c;b;12;LAYING;2010-01-01 16:14:54.720
b;c;b;12;LAYING;2010-01-01 16:14:57.280
b;c;c;12;LAYING;2010-01-01 16:14:59.840
b;c;b;12;LAYING;2010-01-01 16:15:02.400
b;c;b;12;LAYING;2010-01-01 16:15:04.960
b;c;b;12;LAYING;2010-01-01 16:15:07.520
b;c;b;12;LAYING;2010-01-01 16:15:10.080
b;c;b;12;LAYING;2010-01-01 16:15:12.640
b;c;b;12;LAYING;2010-01-01 16:15:15.200
b;c;b;12;LAYING;2010-01-01 16:15:17.760
b;c;b;12;LAYING;2010-01-01 16:15:20.320
b;c;b;12;LAYING;2010-01-01 16:15:22.880
b;c;b;12;LAYING;2010-01-01 16:15:25.440
b;c;b;12;LAYING;2010-01-01 16:15:28.000
b;c;b;12;LAYING;2010-01-01 16:15:30.560
b;c;b;12;LAYING;2010-01-01 16:15:33.120
b;c;b;12;LAYING;2010-01-01 16:15:35.680
c;b;c;12;WALKING;2010-01-01 16:15:38.240
c;b;c;12;WALKING;2010-01-01 16:15:40.800
c;b;c;12;WALKING;2010-01-01 16:15:43.360
c;b;c;12;WALKING;2010-01-01 16:15:45.920
c;b;c;12;WALKING;2010-01-01 16:15:48.480
c;b;c;12;WALKING;2010-01-01 16:15:51.040
c;b;c;12;WALKING;2010-01-01 16:15:53.600
c;b;c;12;WALKING;2010-01-01 16:15:56.160
c;b;c;12;WALKING;2010-01-01 16:15:58.720
c;b;c;12;WALKING;2010-01-01 16:16:01.280
c;b;c;12;WALKING;2010-01-01 16:16:03.840
c;b;c;12;WALKING;2010-01-01 16:16:06.400
c;b;c;12;WALKING;2010-01-01 16:16:08.960
c;b;c;12;WALKING;2010-01-01 16:16:11.520
c;b;c;12;WALKING;2010-01-01 16:16:14.080
c;b;c;12;WALKING;2010-01-01 16:16:16.640
c;b;c;12;WALKING;2010-01-01 16:16:19.200
c;b;c;12;WALKING;2010-01-01 16:16:21.760
c;b;c;12;WALKING;2010-01-01 16:16:24.320
c;b;c;12;WALKING;2010-01-01 16:16:26.880
c;b;c;12;WALKING;2010-01-01 16:16:29.440
c;b;c;12;WALKING;2010-01-01 16:16:32.000
c;b;c;12;WALKING;2010-01-01 16:16:34.560
c;b;c;12;WALKING_DOWNSTAIRS;2010-01-01 16:16:37.120
c;b;c;12;WALKING_DOWNSTAIRS;2010-01-01 16:16:39.680
c;b;c;12;WALKING_DOWNSTAIRS;2010-01-01 16:16:42.240
c;b;c;12;WALKING_DOWNSTAIRS;2010-01-01 16:16:44.800
c;b;c;12;WALKING_DOWNSTAIRS;2010-01-01 16:16:47.360
c;b;a;12;WALKING_DOWNSTAIRS;2010-01-01 16:16:49.920
c;b;a;12;WALKING_DOWNSTAIRS;2010-01-01 16:16:52.480
c;b;c;12;WALKING_DOWNSTAIRS;2010-01-01 16:16:55.040
c;b;c;12;WALKING_DOWNSTAIRS;2010-01-01 16:16:57.600
c;b;a;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:00.160
c;b;a;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:02.720
c;b;a;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:05.280
c;b;a;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:07.840
c;b;c;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:10.400
c;b;c;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:12.960
c;b;a;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:15.520
c;b;a;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:18.080
c;b;a;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:20.640
c;b;a;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:23.200
c;b;c;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:25.760
c;b;c;12;WALKING_DOWNSTAIRS;2010-01-01 16:17:28.320
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:30.880
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:33.440
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:36.000
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:38.560
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:41.120
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:43.680
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:46.240
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:48.800
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:51.360
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:53.920
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:56.480
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:17:59.040
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:01.600
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:04.160
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:06.720
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:09.280
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:11.840
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:14.400
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:16.960
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:19.520
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:22.080
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:24.640
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:27.200
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:29.760
a;b;c;12;WALKING_UPSTAIRS;2010-01-01 16:18:32.320
b;a;b;13;STANDING;2010-01-01 16:18:34.880
b;a;b;13;STANDING;2010-01-01 16:18:37.440
b;a;b;13;STANDING;2010-01-01 16:18:40.000
b;a;b;13;STANDING;2010-01-01 16:18:42.560
b;a;b;13;STANDING;2010-01-01 16:18:45.120
b;a;b;13;STANDING;2010-01-01 16:18:47.680
b;a;b;13;STANDING;2010-01-01 16:18:50.240
b;a;b;13;STANDING;2010-01-01 16:18:52.800
b;a;b;13;STANDING;2010-01-01 16:18:55.360
b;a;b;13;STANDING;2010-01-01 16:18:57.920
b;a;b;13;STANDING;2010-01-01 16:19:00.480
b;a;b;13;STANDING;2010-01-01 16:19:03.040
b;a;b;13;STANDING;2010-01-01 16:19:05.600
b;a;b;13;STANDING;2010-01-01 16:19:08.160
b;a;b;13;STANDING;2010-01-01 16:19:10.720
b;a;b;13;STANDING;2010-01-01 16:19:13.280
b;a;b;13;STANDING;2010-01-01 16:19:15.840
b;a;b;13;STANDING;2010-01-01 16:19:18.400
b;a;b;13;STANDING;2010-01-01 16:19:20.960
b;a;b;13;STANDING;2010-01-01 16:19:23.520
b;a;b;13;STANDING;2010-01-01 16:19:26.080
b;a;b;13;STANDING;2010-01-01 16:19:28.640
b;a;b;13;STANDING;2010-01-01 16:19:31.200
b;a;b;13;STANDING;2010-01-01 16:19:33.760
b;a;b;13;STANDING;2010-01-01 16:19:36.320
b;a;b;13;STANDING;2010-01-01 16:19:38.880
b;a;b;13;STANDING;2010-01-01 16:19:41.440
a;b;b;13;SITTING;2010-01-01 16:19:44.000
b;a;b;13;SITTING;2010-01-01 16:19:46.560
b;a;b;13;SITTING;2010-01-01 16:19:49.120
b;a;b;13;SITTING;2010-01-01 16:19:51.680
b;a;b;13;SITTING;2010-01-01 16:19:54.240
b;a;b;13;SITTING;2010-01-01 16:19:56.800
b;a;b;13;SITTING;2010-01-01 16:19:59.360
b;a;b;13;SITTING;2010-01-01 16:20:01.920
b;a;b;13;SITTING;2010-01-01 16:20:04.480
b;a;b;13;SITTING;2010-01-01 16:20:07.040
b;a;b;13;SITTING;2010-01-01 16:20:09.600
b;a;b;13;SITTING;2010-01-01 16:20:12.160
b;a;b;13;SITTING;2010-01-01 16:20:14.720
b;a;b;13;SITTING;2010-01-01 16:20:17.280
b;a;b;13;SITTING;2010-01-01 16:20:19.840
b;a;b;13;SITTING;2010-01-01 16:20:22.400
b;a;b;13;SITTING;2010-01-01 16:20:24.960
b;a;b;13;SITTING;2010-01-01 16:20:27.520
b;a;b;13;SITTING;2010-01-01 16:20:30.080
b;a;b;13;SITTING;2010-01-01 16:20:32.640
b;a;b;13;SITTING;2010-01-01 16:20:35.200
b;a;b;13;SITTING;2010-01-01 16:20:37.760
b;a;b;13;SITTING;2010-01-01 16:20:40.320
b;a;b;13;SITTING;2010-01-01 16:20:42.880
b;c;b;13;LAYING;2010-01-01 16:20:45.440
b;c;b;13;LAYING;2010-01-01 16:20:48.000
b;c;b;13;LAYING;2010-01-01 16:20:50.560
b;c;b;13;LAYING;2010-01-01 16:20:53.120
b;c;b;13;LAYING;2010-01-01 16:20:55.680
b;c;b;13;LAYING;2010-01-01 16:20:58.240
b;c;b;13;LAYING;2010-01-01 16:21:00.800
b;c;b;13;LAYING;2010-01-01 16:21:03.360
b;c;b;13;LAYING;2010-01-01 16:21:05.920
b;c;b;13;LAYING;2010-01-01 16:21:08.480
b;c;b;13;LAYING;2010-01-01 16:21:11.040
b;c;b;13;LAYING;2010-01-01 16:21:13.600
b;c;b;13;LAYING;2010-01-01 16:21:16.160
b;c;b;13;LAYING;2010-01-01 16:21:18.720
b;c;b;13;LAYING;2010-01-01 16:21:21.280
b;c;b;13;LAYING;2010-01-01 16:21:23.840
b;c;b;13;LAYING;2010-01-01 16:21:26.400
b;c;b;13;LAYING;2010-01-01 16:21:28.960
b;c;b;13;LAYING;2010-01-01 16:21:31.520
b;c;b;13;LAYING;2010-01-01 16:21:34.080
b;c;b;13;LAYING;2010-01-01 16:21:36.640
b;c;b;13;LAYING;2010-01-01 16:21:39.200
b;c;b;13;LAYING;2010-01-01 16:21:41.760
b;c;b;13;LAYING;2010-01-01 16:21:44.320
b;c;b;13;LAYING;2010-01-01 16:21:46.880
b;c;b;13;LAYING;2010-01-01 16:21:49.440
b;c;b;13;LAYING;2010-01-01 16:21:52.000
b;c;b;13;LAYING;2010-01-01 16:21:54.560
b;c;b;13;LAYING;2010-01-01 16:21:57.120
b;c;b;13;LAYING;2010-01-01 16:21:59.680
b;c;b;13;LAYING;2010-01-01 16:22:02.240
b;c;b;13;LAYING;2010-01-01 16:22:04.800
b;c;b;13;LAYING;2010-01-01 16:22:07.360
a;b;a;13;WALKING;2010-01-01 16:22:09.920
a;b;a;13;WALKING;2010-01-01 16:22:12.480
a;b;a;13;WALKING;2010-01-01 16:22:15.040
a;b;a;13;WALKING;2010-01-01 16:22:17.600
a;b;a;13;WALKING;2010-01-01 16:22:20.160
a;b;a;13;WALKING;2010-01-01 16:22:22.720
a;b;a;13;WALKING;2010-01-01 16:22:25.280
c;b;a;13;WALKING;2010-01-01 16:22:27.840
a;b;a;13;WALKING;2010-01-01 16:22:30.400
a;b;a;13;WALKING;2010-01-01 16:22:32.960
a;b;a;13;WALKING;2010-01-01 16:22:35.520
a;b;a;13;WALKING;2010-01-01 16:22:38.080
a;b;a;13;WALKING;2010-01-01 16:22:40.640
a;b;a;13;WALKING;2010-01-01 16:22:43.200
a;b;c;13;WALKING;2010-01-01 16:22:45.760
a;b;c;13;WALKING;2010-01-01 16:22:48.320
a;b;a;13;WALKING;2010-01-01 16:22:50.880
a;b;a;13;WALKING;2010-01-01 16:22:53.440
a;b;a;13;WALKING;2010-01-01 16:22:56.000
a;b;a;13;WALKING;2010-01-01 16:22:58.560
a;b;a;13;WALKING;2010-01-01 16:23:01.120
a;b;a;13;WALKING;2010-01-01 16:23:03.680
c;b;a;13;WALKING;2010-01-01 16:23:06.240
c;b;a;13;WALKING;2010-01-01 16:23:08.800
a;b;c;13;WALKING;2010-01-01 16:23:11.360
a;b;c;13;WALKING;2010-01-01 16:23:13.920
a;b;a;13;WALKING;2010-01-01 16:23:16.480
a;b;a;13;WALKING;2010-01-01 16:23:19.040
a;b;a;13;WALKING;2010-01-01 16:23:21.600
c;b;a;13;WALKING;2010-01-01 16:23:24.160
a;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:26.720
a;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:29.280
a;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:31.840
a;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:34.400
a;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:36.960
a;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:39.520
a;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:42.080
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:44.640
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:47.200
a;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:49.760
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:52.320
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:54.880
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:23:57.440
a;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:00.000
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:02.560
a;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:05.120
a;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:07.680
a;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:10.240
a;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:12.800
a;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:15.360
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:17.920
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:20.480
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:23.040
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:25.600
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:28.160
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:30.720
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:24:33.280
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:24:35.840
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:24:38.400
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:24:40.960
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:24:43.520
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:24:46.080
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:24:48.640
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:24:51.200
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:24:53.760
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:24:56.320
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:24:58.880
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:01.440
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:04.000
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:06.560
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:09.120
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:11.680
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:14.240
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:16.800
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:19.360
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:21.920
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:24.480
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:27.040
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:29.600
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:32.160
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:34.720
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:37.280
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:39.840
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:42.400
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:44.960
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:47.520
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:50.080
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:25:52.640
b;a;b;13;STANDING;2010-01-01 16:25:55.200
b;a;b;13;STANDING;2010-01-01 16:25:57.760
b;a;b;13;STANDING;2010-01-01 16:26:00.320
b;a;b;13;STANDING;2010-01-01 16:26:02.880
b;a;b;13;STANDING;2010-01-01 16:26:05.440
b;a;b;13;STANDING;2010-01-01 16:26:08.000
b;a;b;13;STANDING;2010-01-01 16:26:10.560
b;a;b;13;STANDING;2010-01-01 16:26:13.120
b;a;b;13;STANDING;2010-01-01 16:26:15.680
b;a;b;13;STANDING;2010-01-01 16:26:18.240
b;a;b;13;STANDING;2010-01-01 16:26:20.800
b;a;b;13;STANDING;2010-01-01 16:26:23.360
b;a;b;13;STANDING;2010-01-01 16:26:25.920
b;a;b;13;STANDING;2010-01-01 16:26:28.480
b;a;b;13;STANDING;2010-01-01 16:26:31.040
b;a;b;13;STANDING;2010-01-01 16:26:33.600
b;a;b;13;STANDING;2010-01-01 16:26:36.160
b;a;b;13;STANDING;2010-01-01 16:26:38.720
b;a;b;13;STANDING;2010-01-01 16:26:41.280
b;a;b;13;STANDING;2010-01-01 16:26:43.840
b;a;b;13;STANDING;2010-01-01 16:26:46.400
b;a;b;13;STANDING;2010-01-01 16:26:48.960
b;a;b;13;STANDING;2010-01-01 16:26:51.520
b;a;b;13;STANDING;2010-01-01 16:26:54.080
b;a;b;13;STANDING;2010-01-01 16:26:56.640
b;a;b;13;STANDING;2010-01-01 16:26:59.200
b;a;b;13;STANDING;2010-01-01 16:27:01.760
b;a;b;13;STANDING;2010-01-01 16:27:04.320
b;a;b;13;STANDING;2010-01-01 16:27:06.880
b;a;b;13;STANDING;2010-01-01 16:27:09.440
b;a;b;13;SITTING;2010-01-01 16:27:12.000
b;a;b;13;SITTING;2010-01-01 16:27:14.560
b;a;b;13;SITTING;2010-01-01 16:27:17.120
b;a;b;13;SITTING;2010-01-01 16:27:19.680
b;a;b;13;SITTING;2010-01-01 16:27:22.240
b;a;b;13;SITTING;2010-01-01 16:27:24.800
b;a;b;13;SITTING;2010-01-01 16:27:27.360
b;a;b;13;SITTING;2010-01-01 16:27:29.920
b;a;b;13;SITTING;2010-01-01 16:27:32.480
b;a;b;13;SITTING;2010-01-01 16:27:35.040
b;a;b;13;SITTING;2010-01-01 16:27:37.600
b;a;b;13;SITTING;2010-01-01 16:27:40.160
b;a;b;13;SITTING;2010-01-01 16:27:42.720
b;a;b;13;SITTING;2010-01-01 16:27:45.280
b;a;b;13;SITTING;2010-01-01 16:27:47.840
b;a;b;13;SITTING;2010-01-01 16:27:50.400
b;a;b;13;SITTING;2010-01-01 16:27:52.960
b;a;b;13;SITTING;2010-01-01 16:27:55.520
b;a;b;13;SITTING;2010-01-01 16:27:58.080
b;a;b;13;SITTING;2010-01-01 16:28:00.640
b;a;b;13;SITTING;2010-01-01 16:28:03.200
b;a;b;13;SITTING;2010-01-01 16:28:05.760
b;a;b;13;SITTING;2010-01-01 16:28:08.320
b;a;b;13;SITTING;2010-01-01 16:28:10.880
b;a;b;13;SITTING;2010-01-01 16:28:13.440
b;c;b;13;LAYING;2010-01-01 16:28:16.000
b;c;b;13;LAYING;2010-01-01 16:28:18.560
b;c;b;13;LAYING;2010-01-01 16:28:21.120
b;c;b;13;LAYING;2010-01-01 16:28:23.680
b;c;b;13;LAYING;2010-01-01 16:28:26.240
b;c;b;13;LAYING;2010-01-01 16:28:28.800
b;c;b;13;LAYING;2010-01-01 16:28:31.360
b;c;b;13;LAYING;2010-01-01 16:28:33.920
b;c;b;13;LAYING;2010-01-01 16:28:36.480
b;c;b;13;LAYING;2010-01-01 16:28:39.040
b;c;b;13;LAYING;2010-01-01 16:28:41.600
b;c;b;13;LAYING;2010-01-01 16:28:44.160
b;c;b;13;LAYING;2010-01-01 16:28:46.720
b;c;b;13;LAYING;2010-01-01 16:28:49.280
b;c;b;13;LAYING;2010-01-01 16:28:51.840
b;c;b;13;LAYING;2010-01-01 16:28:54.400
b;c;b;13;LAYING;2010-01-01 16:28:56.960
b;c;b;13;LAYING;2010-01-01 16:28:59.520
b;c;b;13;LAYING;2010-01-01 16:29:02.080
b;c;b;13;LAYING;2010-01-01 16:29:04.640
b;c;b;13;LAYING;2010-01-01 16:29:07.200
b;c;b;13;LAYING;2010-01-01 16:29:09.760
b;c;b;13;LAYING;2010-01-01 16:29:12.320
b;c;b;13;LAYING;2010-01-01 16:29:14.880
b;c;b;13;LAYING;2010-01-01 16:29:17.440
b;c;b;13;LAYING;2010-01-01 16:29:20.000
b;c;b;13;LAYING;2010-01-01 16:29:22.560
b;c;b;13;LAYING;2010-01-01 16:29:25.120
b;c;b;13;LAYING;2010-01-01 16:29:27.680
c;b;c;13;WALKING;2010-01-01 16:29:30.240
c;b;a;13;WALKING;2010-01-01 16:29:32.800
c;b;c;13;WALKING;2010-01-01 16:29:35.360
c;b;c;13;WALKING;2010-01-01 16:29:37.920
c;b;a;13;WALKING;2010-01-01 16:29:40.480
c;b;a;13;WALKING;2010-01-01 16:29:43.040
c;b;a;13;WALKING;2010-01-01 16:29:45.600
c;b;a;13;WALKING;2010-01-01 16:29:48.160
c;b;a;13;WALKING;2010-01-01 16:29:50.720
c;b;c;13;WALKING;2010-01-01 16:29:53.280
c;b;a;13;WALKING;2010-01-01 16:29:55.840
c;b;a;13;WALKING;2010-01-01 16:29:58.400
c;b;c;13;WALKING;2010-01-01 16:30:00.960
c;b;c;13;WALKING;2010-01-01 16:30:03.520
c;b;c;13;WALKING;2010-01-01 16:30:06.080
c;b;c;13;WALKING;2010-01-01 16:30:08.640
c;b;a;13;WALKING;2010-01-01 16:30:11.200
c;b;a;13;WALKING;2010-01-01 16:30:13.760
c;b;a;13;WALKING;2010-01-01 16:30:16.320
c;b;c;13;WALKING;2010-01-01 16:30:18.880
c;b;c;13;WALKING;2010-01-01 16:30:21.440
c;b;c;13;WALKING;2010-01-01 16:30:24.000
c;b;c;13;WALKING;2010-01-01 16:30:26.560
c;b;c;13;WALKING;2010-01-01 16:30:29.120
c;b;a;13;WALKING;2010-01-01 16:30:31.680
c;b;a;13;WALKING;2010-01-01 16:30:34.240
c;b;a;13;WALKING;2010-01-01 16:30:36.800
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:30:39.360
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:30:41.920
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:30:44.480
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:30:47.040
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:30:49.600
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:30:52.160
c;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:30:54.720
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:30:57.280
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:30:59.840
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:31:02.400
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:31:04.960
c;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:31:07.520
c;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:31:10.080
c;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:31:12.640
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:31:15.200
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:31:17.760
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:31:20.320
c;b;a;13;WALKING_DOWNSTAIRS;2010-01-01 16:31:22.880
c;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:31:25.440
c;b;c;13;WALKING_DOWNSTAIRS;2010-01-01 16:31:28.000
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:30.560
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:33.120
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:35.680
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:38.240
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:40.800
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:43.360
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:45.920
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:48.480
a;b;c;13;WALKING_UPSTAIRS;2010-01-01 16:31:51.040
