sid;start_time;end_time;value
ASL_2011_07_19_Brady37;196;229;LUNGSbent-B-Lbent-B-LN
ASL_2011_07_19_Brady37;451;493;POCKETB-LB-LN
ASL_2011_07_19_Brady37;682;711;POEMA5N
ASL_2011_07_19_Brady37;1406;1427;POINT-TO11N
ASL_2011_07_19_Brady37;1964;1986;POKE11N
ASL_2011_07_19_Brady37;3017;3038;POLICYP/KP/KN
ASL_2011_07_19_Brady37;2552;2576;ns-nat-POLANDbent-B-Lbent-B-LN
ASL_2011_07_19_Brady38;1098;1151;BILLIARDSX-over-thumbX-over-thumbN
ASL_2011_07_19_Brady38;4298;4320;PLUS11N
ASL_2011_07_19_Brady38;4444;4462;PLUS11N
ASL_2011_07_19_Brady38;375;404;POLITEN
ASL_2011_07_19_Brady38;759;782;POLITICSP/KP/KN
ASL_2011_07_19_Brady38;1352;1380;POORcrvd-5flat-ON
ASL_2011_07_19_Brady38;1594;1614;POP-CORKX-over-thumb10N
ASL_2011_07_19_Brady38;1825;1882;POPCORNS1N
ASL_2011_07_19_Brady38;2230;2269;POPEB-LB-LN
ASL_2011_07_19_Brady38;3788;3807;ns-PORTUGAL33N
ASL_2011_07_19_Brady39;479;497;#POP/KON
ASL_2011_07_19_Brady39;217;253;CANAAN
ASL_2011_07_19_Brady39;1994;2031;PITCHERYYN
ASL_2011_07_19_Brady39;713;747;POSTER1010N
ASL_2011_07_19_Brady39;973;1033;POSTERAAN
ASL_2011_07_19_Brady39;1526;1548;POSTPONEF/9F/9N
ASL_2011_07_19_Brady39;1737;1770;POTATOcrvd-Vcrvd-VN
ASL_2011_07_19_Brady39;2091;2106;POURCCN
ASL_2011_07_19_Brady39;1256;1300;SQUARE11N
ASL_2011_07_19_Brady4;3815;3842;(M)MODELMMN
ASL_2011_07_19_Brady4;1002;1046;MISTAKEYYN
ASL_2011_07_19_Brady4;810;826;MISTAKEYYN
ASL_2011_07_19_Brady4;2925;2942;MISUNDERSTANDV/2V/2N
ASL_2011_07_19_Brady4;1328;1348;MISUNDERSTANDV/2V/2N
ASL_2011_07_19_Brady4;1687;1732;MIX-UPcrvd-5crvd-5N
ASL_2011_07_19_Brady4;5364;5419;MOLDcrvd-55-CN
ASL_2011_07_19_Brady4;4396;4429;MOLDcrvd-5crvd-5N
ASL_2011_07_19_Brady4;5695;5736;MONDAYbent-Mbent-MN
ASL_2011_07_19_Brady4;6051;6092;MONKEY55-C-LN
ASL_2011_07_19_Brady4;4103;4132;SHAPE/STATUEAAN
ASL_2011_07_19_Brady40;1218;1245;APPLAUSEB-LB-LN
ASL_2011_07_19_Brady40;439;458;POWERcrvd-Bcrvd-BY
ASL_2011_07_19_Brady40;805;822;POWERFULBBY
ASL_2011_07_19_Brady40;1006;1035;PRACTICE1010N
ASL_2011_07_19_Brady40;1446;1478;PRAYB-LB-LN
ASL_2011_07_19_Brady40;1650;1681;PREACHF/9F/9N
ASL_2011_07_19_Brady40;1869;1908;PREACH++AGENTF/9B-LN
ASL_2011_07_19_Brady40;2076;2113;PREDICTV/2V/2Y
ASL_2011_07_19_Brady41;2258;2295;BEFORE_2+SCHOOLbent-B-LB-LN
ASL_2011_07_19_Brady41;2806;2820;GIFTXXN
ASL_2011_07_19_Brady41;391;421;PREGNANT55N
ASL_2011_07_19_Brady41;143;158;PREGNANTcrvd-5crvd-5N
ASL_2011_07_19_Brady41;3010;3041;PRESIDENT5SN
ASL_2011_07_19_Brady41;3226;3260;PRESSURE55N
ASL_2011_07_19_Brady41;1648;1689;PROTESTANTcrvd-Vcrvd-VN
ASL_2011_07_19_Brady42;237;256;BEAUTIFUL5flat-ON
ASL_2011_07_19_Brady42;1053;1063;FIRST-IN-LIST11N
ASL_2011_07_19_Brady42;540;556;PREVENTB-xdB-xdN
ASL_2011_07_19_Brady42;802;833;PRIESTG/QG/QN
ASL_2011_07_19_Brady42;1305;1329;PRINCEP/KP/KN
ASL_2011_07_19_Brady42;1504;1533;PRINCESSP/KP/KN
ASL_2011_07_19_Brady42;1728;1750;PRINCIPALP/KP/KN
ASL_2011_07_19_Brady42;1950;1965;PRINTLflat-GN
ASL_2011_07_19_Brady42;2501;2532;PRINT+AGENTLB-LN
ASL_2011_07_19_Brady42;2214;2236;PRIORITY55N
ASL_2011_07_19_Brady43;1407;1416;PERMITP/KP/KN
ASL_2011_07_19_Brady43;372;400;PRISON44N
ASL_2011_07_19_Brady43;105;120;PRISON44N
ASL_2011_07_19_Brady43;626;669;PRISON++AGENT4B-LN
ASL_2011_07_19_Brady43;1745;1771;PRIZE-DRAWINGflat-Oflat-ON
ASL_2011_07_19_Brady43;2019;2045;PROBLEMcrvd-Vcrvd-VN
ASL_2011_07_19_Brady43;2229;2264;PROBLEMcrvd-Vcrvd-VN
ASL_2011_07_19_Brady43;2697;2740;PROGRESSbent-Bbent-BN
ASL_2011_07_19_Brady43;946;970;SECRETAAN
ASL_2011_07_19_Brady43;2459;2501;TOUGHcrvd-Vcrvd-VN
ASL_2011_07_19_Brady44;3575;3594;A-LEVEL-ABOVEbent-B-Lbent-B-LN
ASL_2011_07_19_Brady44;4105;4142;CROSS-MY-HEART11N
ASL_2011_07_19_Brady44;166;216;POSTPONEF/9F/9N
ASL_2011_07_19_Brady44;2710;2739;PROGRAMP/KP/KN
ASL_2011_07_19_Brady44;3034;3085;PROGRESSbent-B-Lbent-B-LN
ASL_2011_07_19_Brady44;3313;3346;PROJECTP/KIN
ASL_2011_07_19_Brady44;3828;3844;PROMISCUOUS44N
ASL_2011_07_19_Brady44;4337;4352;PROMISE15N
ASL_2011_07_19_Brady44;584;609;SPECIALTYB-xdB-xdN
ASL_2011_07_19_Brady45;921;944;DEFENDSSN
ASL_2011_07_19_Brady45;406;439;PREDICT+AGENTV/2B-LN
ASL_2011_07_19_Brady45;678;701;PROPORTIONP/KP/KN
ASL_2011_07_19_Brady45;1158;1181;PROTESTANTcrvd-Vcrvd-VN
ASL_2011_07_19_Brady45;1408;1437;PROUD1010N
ASL_2011_07_19_Brady45;126;148;PROVEB-LB-LN
ASL_2011_07_19_Brady45;1653;1672;PROVEB-LB-LN
ASL_2011_07_19_Brady45;2185;2207;PSYCHIATRYP/KP/KN
ASL_2011_07_19_Brady45;1909;1946;PSYCHIATRY++AGENTP/KB-LN
ASL_2011_07_19_Brady45;2481;2521;PSYCHOLOGY++AGENTB-LB-LN
ASL_2011_07_19_Brady46;2800;2849;AIR-PUMPSSN
ASL_2011_07_19_Brady46;1230;1294;MAKE-BUBBLESOfanned-flat-ON
ASL_2011_07_19_Brady46;1521;1567;MOWSSN
ASL_2011_07_19_Brady46;87;109;PSYCHOLOGYB-LB-LN
ASL_2011_07_19_Brady46;2377;2399;PULLAAN
ASL_2011_07_19_Brady46;3439;3498;WATER-PUMPSSN
ASL_2011_07_19_Brady46;683;699;ns-PUERTO-RICOP/KRN
ASL_2011_07_19_Brady46;941;968;ns-PUERTO-RICO_2P/KRN
ASL_2011_07_19_Brady47;4477;4517;(S)PURSESSN
ASL_2011_07_19_Brady47;1554;1568;ASSAULTSSN
ASL_2011_07_19_Brady47;134;186;BIKE-PUMPSSN
ASL_2011_07_19_Brady47;5952;5966;DROPS5N
ASL_2011_07_19_Brady47;5728;5745;DROPflat-O5N
ASL_2011_07_19_Brady47;997;1055;HIGH-HEELSIIN
ASL_2011_07_19_Brady47;2129;2166;MARIONETTEopen-FF/9N
ASL_2011_07_19_Brady47;539;564;MELON/PUMPKIN77N
ASL_2011_07_19_Brady47;688;730;PUMPSsml-C/3sml-C/3N
ASL_2011_07_19_Brady47;1839;1855;PUNISH11N
ASL_2011_07_19_Brady47;2392;2432;PUPPETcrvd-Bflat-ON
ASL_2011_07_19_Brady47;2621;2661;PURPLEP/KP/KN
ASL_2011_07_19_Brady47;5234;5252;PUSH55N
ASL_2011_07_19_Brady47;4927;4938;PUTflat-Oflat-ON
ASL_2011_07_19_Brady48;1902;1959;ARGUE11N
ASL_2011_07_19_Brady48;2152;2176;CENT+TWENTY-FIVE125N
ASL_2011_07_19_Brady48;124;153;GAS/GAS-UP1010N
ASL_2011_07_19_Brady48;1194;1208;MYSTERY1XN
ASL_2011_07_19_Brady48;396;412;PUT-ON-HEARING-AIDXXN
ASL_2011_07_19_Brady48;665;700;PUT-ON-RINGopen-FF/9N
ASL_2011_07_19_Brady48;950;1000;PUZZLE/PUSH-BUTTONS1010N
ASL_2011_07_19_Brady48;1452;1500;QG/QG/QN
ASL_2011_07_19_Brady48;1673;1695;QUADRUPLE44N
ASL_2011_07_19_Brady48;2429;2462;QUEENG/QG/QN
ASL_2011_07_19_Brady48;2791;2826;ns-QUEBECG/QG/QN
ASL_2011_07_19_Brady49;176;211;QUESTION11N
ASL_2011_07_19_Brady49;468;492;QUIETB-xdB-xdN
ASL_2011_07_19_Brady49;695;720;QUINTUPLE55N
ASL_2011_07_19_Brady49;916;925;QUITU/HU/HN
ASL_2011_07_19_Brady49;1159;1170;QUOTE/TOPICV/2crvd-VN
ASL_2011_07_19_Brady49;1400;1452;RRRN
ASL_2011_07_19_Brady49;2780;2806;RABBITbent-U-Lbent-U-LN
ASL_2011_07_19_Brady49;2428;2460;RABBI_211N
ASL_2011_07_19_Brady49;1943;1976;RABBI_211N
ASL_2011_07_19_Brady49;3003;3050;RACCOONV/2U/HN
ASL_2011_07_19_Brady5;859;907;EVERY-MONTH/RENT11N
ASL_2011_07_19_Brady5;1152;1180;MOONcrvd-Lcrvd-LN
ASL_2011_07_19_Brady5;1448;1496;MOPX-over-thumbX-over-thumbN
ASL_2011_07_19_Brady5;1724;1770;MOREflat-Oflat-ON
ASL_2011_07_19_Brady5;2016;2042;MORNINGB-LB-LN
ASL_2011_07_19_Brady5;597;605;ONE-MONTH11N
ASL_2011_07_19_Brady5;202;222;ns-MONTANABbent-MN
ASL_2011_07_19_Brady5;3214;3244;ns-MOSESalt-Malt-MN
ASL_2011_07_19_Brady50;952;994;(2h)alt.ANGRY5-C5-CN
ASL_2011_07_19_Brady50;432;468;COMPETITION1010N
ASL_2011_07_19_Brady50;1600;1651;DRIPS1N
ASL_2011_07_19_Brady50;1802;1831;GROW-UPbent-Bbent-BN
ASL_2011_07_19_Brady50;132;170;RACCOONV/2U/HN
ASL_2011_07_19_Brady50;742;785;RADIOcrvd-5crvd-5N
ASL_2011_07_19_Brady50;1150;1189;RAIN55N
ASL_2011_07_19_Brady50;1356;1386;RAINBOW44N
ASL_2011_07_19_Brady50;2049;2090;RAKEcrvd-55-C-LN
ASL_2011_07_19_Brady50;2694;2732;RAMRRN
ASL_2011_07_19_Brady51;695;739;GROUND+AREA_2flat-O5N
ASL_2011_07_19_Brady51;112;148;RAM11N
ASL_2011_07_19_Brady51;931;956;RATRRN
ASL_2011_07_19_Brady51;2926;2958;READV/2V/2N
ASL_2011_07_19_Brady51;2673;2692;READV/2V/2N
ASL_2011_07_19_Brady51;3163;3202;READYRRN
ASL_2011_07_19_Brady51;3397;3442;REASONRRN
ASL_2011_07_19_Brady51;1341;1378;TOILETTTN
ASL_2011_07_19_Brady52;2443;2465;DECREASEU/HU/HN
ASL_2011_07_19_Brady52;111;137;GET5SN
ASL_2011_07_19_Brady52;1412;1446;MUSIC-RECORD2525N
ASL_2011_07_19_Brady52;375;408;RECENT-PASTXXN
ASL_2011_07_19_Brady52;675;730;RECLINE/ROCKING-CHAIR33N
ASL_2011_07_19_Brady52;1192;1221;RECORDflat-OB-LN
ASL_2011_07_19_Brady52;1914;1941;RED1XN
ASL_2011_07_19_Brady52;2174;2217;RED+fs-BERRY1YN
ASL_2011_07_19_Brady52;965;992;SUGGESTB-LB-LN
ASL_2011_07_19_Brady53;131;154;#REFRF/9N
ASL_2011_07_19_Brady53;858;886;COLDSSN
ASL_2011_07_19_Brady53;646;662;REFER11N
ASL_2011_07_19_Brady53;407;426;REFERRRN
ASL_2011_07_19_Brady53;1163;1183;REFLECTB-LB-LN
ASL_2011_07_19_Brady53;1609;1633;REFUSE1010N
ASL_2011_07_19_Brady53;2355;2383;REGULAR11N
ASL_2011_07_19_Brady53;1824;1851;RULERRN
ASL_2011_07_19_Brady53;2105;2127;SIGNATUREU/HU/HN
ASL_2011_07_19_Brady53;2611;2641;fs-REHABRBN
ASL_2011_07_19_Brady54;2967;2986;DISCONNECT85N
ASL_2011_07_19_Brady54;3213;3227;DISCONNECTF/95N
ASL_2011_07_19_Brady54;1492;1528;REINSG/QG/QN
ASL_2011_07_19_Brady54;1753;1775;REJECTB-LB-LN
ASL_2011_07_19_Brady54;2026;2060;RELATIONSHIP88N
ASL_2011_07_19_Brady54;2258;2274;RELATIONSHIP-OFFOF/9N
ASL_2011_07_19_Brady54;2709;2753;RELATIVE11N
ASL_2011_07_19_Brady54;2488;2516;RELATIVERRN
ASL_2011_07_19_Brady54;1193;1214;SUPPORTRRN
ASL_2011_07_19_Brady54;392;425;SUPPORTSSN
ASL_2011_07_19_Brady56;436;450;ANSWER11N
ASL_2011_07_19_Brady56;128;146;ANSWER11N
ASL_2011_07_19_Brady56;717;743;ANSWER+AGENT1B-LN
ASL_2011_07_19_Brady56;962;1005;FILL-OUTflat-Oflat-ON
ASL_2011_07_19_Brady56;3683;3717;REPUBLICANRRN
ASL_2011_07_19_Brady56;1429;1447;SHOW11N
ASL_2011_07_19_Brady56;2698;2726;SHOW+AGENT1B-LN
ASL_2011_07_19_Brady56;2223;2275;WRITE+AGENTbaby-OB-LN
ASL_2011_07_19_Brady57;1405;1429;GET-OUTcrvd-Ucrvd-UN
ASL_2011_07_19_Brady57;1175;1200;INSTITUTEIIN
ASL_2011_07_19_Brady57;343;386;RESEARCH11N
ASL_2011_07_19_Brady57;679;712;RESEARCH11N
ASL_2011_07_19_Brady57;1626;1657;RESPECTRRN
ASL_2011_07_19_Brady57;1822;1849;RESPECTRRN
ASL_2011_07_19_Brady57;2063;2082;RESPONSIBILITYbent-B-Lbent-B-LN
ASL_2011_07_19_Brady57;2311;2334;RESPONSIBILITYbent-B-Lbent-B-LN
ASL_2011_07_19_Brady57;2840;2871;RESTB-LB-LN
ASL_2011_07_19_Brady58;971;995;#RRRRN
ASL_2011_07_19_Brady58;140;169;RESTAURANTRRN
ASL_2011_07_19_Brady58;397;443;RESTLESScrvd-Vcrvd-VN
ASL_2011_07_19_Brady58;690;728;RESTLESScrvd-Vcrvd-VN
ASL_2011_07_19_Brady58;1671;1690;RESULTRRN
ASL_2011_07_19_Brady58;2770;2794;RETIRELLN
ASL_2011_07_19_Brady58;3005;3025;RETIRELLN
ASL_2011_07_19_Brady58;2168;2193;STAND-UPV/2V/2N
ASL_2011_07_19_Brady58;2450;2500;STAND-UP+ASCENDB-LV/2N
ASL_2011_07_19_Brady58;1220;1240;WEEKENDB-LB-LN
ASL_2011_07_19_Brady59;3571;3584;(U)BOWTIESU/HN
ASL_2011_07_19_Brady59;2995;3011;(U)BOWTIESU/HN
ASL_2011_07_19_Brady59;1912;1939;LIVE1010N
ASL_2011_07_19_Brady59;416;439;REVENGEbaby-Obaby-ON
ASL_2011_07_19_Brady59;645;665;REVIEWLLN
ASL_2011_07_19_Brady59;2220;2282;RIBcrvd-Lcrvd-LN
ASL_2011_07_19_Brady59;2606;2635;RIBS44N
ASL_2011_07_19_Brady59;3856;3889;RIBS44N
ASL_2011_07_19_Brady59;4000;4020;RICHS5N
ASL_2011_07_19_Brady59;144;162;VACATION55N
ASL_2011_07_19_Brady59;4253;4278;ns-RICHMONDRRN
ASL_2011_07_19_Brady6;803;850;(S)MOSQUITOSSN
ASL_2011_07_19_Brady6;527;553;MOSQUITOF/9B-LN
ASL_2011_07_19_Brady6;1544;1560;MOST1010N
ASL_2011_07_19_Brady6;1112;1140;MOTHER55N
ASL_2011_07_19_Brady60;1900;1916;CORRECT11N
ASL_2011_07_19_Brady60;1183;1202;HUNTINGU-LU-LN
ASL_2011_07_19_Brady60;2807;2838;LEFT-ARMB-LB-LN
ASL_2011_07_19_Brady60;1667;1688;LEGAL-RIGHTB-LB-LN
ASL_2011_07_19_Brady60;183;210;RIDEU-LU-LN
ASL_2011_07_19_Brady60;507;545;RIDE-ON33N
ASL_2011_07_19_Brady60;721;755;RIDE-ONV/2V/2N
ASL_2011_07_19_Brady60;1447;1468;RIFLEcrvd-Lcrvd-LN
ASL_2011_07_19_Brady60;2442;2459;RIGHTRRN
ASL_2011_07_19_Brady60;949;969;SILLYYYN
ASL_2011_07_19_Brady61;2160;2210;CLIMBING-ROCKScrvd-5crvd-5N
ASL_2011_07_19_Brady61;2706;2740;RECLINE/ROCKING-CHAIR33N
ASL_2011_07_19_Brady61;186;216;RINGopen-Fopen-FN
ASL_2011_07_19_Brady61;454;483;RIPX-over-thumbX-over-thumbN
ASL_2011_07_19_Brady61;1490;1508;ROADB-LB-LN
ASL_2011_07_19_Brady61;1206;1263;ROADB-LB-LN
ASL_2011_07_19_Brady61;1905;1933;ROCKAAN
ASL_2011_07_19_Brady61;2440;2461;ROCKETRRN
ASL_2011_07_19_Brady61;673;689;TAKE-ADVANTAGE2525N
ASL_2011_07_19_Brady61;952;977;WEALTHYcrvd-5crvd-5N
ASL_2011_07_19_Brady69;678;750;(1h)HAPPY++NEW+YEARB-LSN
ASL_2011_07_19_Brady69;137;166;FLOWERRRN
ASL_2011_07_19_Brady69;393;420;FLOWERflat-Oflat-ON
ASL_2011_07_19_Brady69;947;967;ROUGHcrvd-5crvd-5N
ASL_2011_07_19_Brady69;1189;1227;ROWINGSSN
ASL_2011_07_19_Brady69;1440;1466;ROYALcrvd-Bcrvd-BN
ASL_2011_07_19_Brady69;1692;1732;RUBAAN
ASL_2011_07_19_Brady69;1950;1974;RUBBERXXN
ASL_2011_07_19_Brady69;2187;2203;RUDE2525N
ASL_2011_07_19_Brady69;2428;2442;RUINXXN
ASL_2011_07_19_Brady70;1430;1464;GOOSEBUMPSS4N
ASL_2011_07_19_Brady70;528;580;RULERRN
ASL_2011_07_19_Brady70;222;250;RULERRN
ASL_2011_07_19_Brady70;965;1005;RUNLL-XN
ASL_2011_07_19_Brady70;758;791;RUNLL-XN
ASL_2011_07_19_Brady70;1182;1226;RUN-MACHINEB-LB-LN
ASL_2011_07_19_Brady70;2580;2638;RUNNY-NOSE44N
ASL_2011_07_19_Brady70;2813;2833;ns-nat-RUSSIA11N
ASL_2011_07_19_Brady71;3443;3463;ALSO11N
ASL_2011_07_19_Brady71;516;542;SSSN
ASL_2011_07_19_Brady71;712;727;SAFESSN
ASL_2011_07_19_Brady71;1265;1295;SAILBOATbent-B-Lbent-B-LN
ASL_2011_07_19_Brady71;960;992;SALADcrvd-5crvd-5N
ASL_2011_07_19_Brady71;1637;1676;SALTV/2V/2N
ASL_2011_07_19_Brady71;1913;1969;SAMEYYN
ASL_2011_07_19_Brady71;2161;2176;SAME-TIMEI-L-YYN
ASL_2011_07_19_Brady71;162;200;ns-RUSSIA55N
ASL_2011_07_19_Brady72;842;876;FLIP-FLOP11N
ASL_2011_07_19_Brady72;2701;2732;SAFE+AGENTSB-LN
ASL_2011_07_19_Brady72;1277;1307;SARCASMHornsHornsN
ASL_2011_07_19_Brady72;1500;1517;SATISFIEDB-xdB-xdN
ASL_2011_07_19_Brady72;1805;1846;SATURDAYSSN
ASL_2011_07_19_Brady72;2046;2069;SAUCE1010N
ASL_2011_07_19_Brady72;2259;2300;SAVEV/2V/2N
ASL_2011_07_19_Brady72;2432;2479;SAVE-MONEYflat-Oflat-ON
ASL_2011_07_19_Brady72;417;436;ns-#SDSDN
ASL_2011_07_19_Brady72;622;643;ns-#SFSF/9N
ASL_2011_07_19_Brady72;1035;1075;ns-SANTA-CLAUScrvd-5crvd-5N
ASL_2011_07_19_Brady73;1630;1652;AFRAIDS5N
ASL_2011_07_19_Brady73;3140;3179;CUT-WITH-SCISSORSV/2U/HN
ASL_2011_07_19_Brady73;1031;1065;MENTAL-SCARXXN
ASL_2011_07_19_Brady73;503;538;SAY11N
ASL_2011_07_19_Brady73;2107;2139;SCHEDULE55N
ASL_2011_07_19_Brady73;2366;2395;SCHOOLB-LB-LN
ASL_2011_07_19_Brady73;2585;2610;SCIENCE1010N
ASL_2011_07_19_Brady73;2851;2892;SCIENCE+AGENT10B-LN
ASL_2011_07_19_Brady73;225;266;WOODB-LB-LN
ASL_2011_07_19_Brady74;2800;2862;MOVIE+SQUARE51N
ASL_2011_07_19_Brady74;519;555;SCOLD11N
ASL_2011_07_19_Brady74;1176;1220;SCOOTERB-LB-LN
ASL_2011_07_19_Brady74;1736;1768;SCOUTU/HU/HN
ASL_2011_07_19_Brady74;1985;2013;SCRAPE5-C5-CN
ASL_2011_07_19_Brady74;2219;2245;SCREAMcrvd-5crvd-5N
ASL_2011_07_19_Brady74;3087;3119;SCREWDRIVERRRN
ASL_2011_07_19_Brady74;165;202;SHAVEYYN
ASL_2011_07_19_Brady74;1442;1486;ns-SCOTLAND44N
ASL_2011_07_19_Brady75;659;695;EXPLOIT2525N
ASL_2011_07_19_Brady75;948;976;SCUBA5-C5-CN
ASL_2011_07_19_Brady75;1861;1874;SECOND-IN-LIST_2V/2V/2N
ASL_2011_07_19_Brady75;2124;2160;SECOND-OF-TIME11N
ASL_2011_07_19_Brady75;2400;2418;SECRETAAN
ASL_2011_07_19_Brady75;2617;2644;SECRETARYP/KP/KN
ASL_2011_07_19_Brady75;2844;2856;SEEP/KP/KN
ASL_2011_07_19_Brady75;3319;3364;SEE-SAWcrvd-Vcrvd-VN
ASL_2011_07_19_Brady75;3077;3114;SEEMcrvd-flat-Bcrvd-flat-BN
ASL_2011_07_19_Brady75;1179;1197;STAMP-SEAL1010N
ASL_2011_07_19_Brady76;2012;2027;CALL-ON-RELAY/VRSXXN
ASL_2011_07_19_Brady76;2263;2278;RUDE2525N
ASL_2011_07_19_Brady76;341;355;SELF-2p1010N
ASL_2011_07_19_Brady76;660;680;SELLflat-Oflat-ON
ASL_2011_07_19_Brady76;171;200;SELLflat-Oflat-ON
ASL_2011_07_19_Brady76;892;914;SEMESTERSSN
ASL_2011_07_19_Brady76;1334;1362;SENATESSN
ASL_2011_07_19_Brady76;1785;1801;SENDbent-B-LB-LN
ASL_2011_07_19_Brady76;1564;1586;SEND/MAILS5N
ASL_2011_07_19_Brady76;2513;2540;SENIOR55N
ASL_2011_07_19_Brady76;2798;2824;SENIOR-CITIZENSCN
ASL_2011_07_19_Brady77;434;457;CAPTIONSF/9F/9N
ASL_2011_07_19_Brady77;725;750;CAPTIONSF/9F/9N
ASL_2011_07_19_Brady77;2012;2044;ERECTcrvd-sprd-B5N
ASL_2011_07_19_Brady77;158;175;SENSITIVE2525N
ASL_2011_07_19_Brady77;952;964;SEPARATEB-L10N
ASL_2011_07_19_Brady77;1741;1776;SERVICEB-LB-LN
ASL_2011_07_19_Brady77;1202;1239;SERVICE+AGENTB-LB-LN
ASL_2011_07_19_Brady77;3032;3060;SET-UP1010N
ASL_2011_07_19_Brady77;3284;3307;SEVEN-MONTHS77N
ASL_2011_07_19_Brady77;3504;3523;SEVEN-WEEKS77N
ASL_2011_07_19_Brady78;1511;1530;FEWA6N
ASL_2011_07_19_Brady78;2207;2234;PEASXXN
ASL_2011_07_19_Brady78;239;271;SEVEN-HOURS77N
ASL_2011_07_19_Brady78;554;570;SEVENTY-EIGHT78N
ASL_2011_07_19_Brady78;804;823;SEVENTY-NINE7F/9N
ASL_2011_07_19_Brady78;1022;1044;SEVENTY-SEVEN77N
ASL_2011_07_19_Brady78;1272;1290;SEVENTY-SIX76N
ASL_2011_07_19_Brady78;1737;1764;SEWF/9F/9N
ASL_2011_07_19_Brady78;2510;2528;SEX/GENDERXXN
ASL_2011_07_19_Brady78;1976;2019;STITCHF/9F/9N
ASL_2011_07_19_Brady79;153;172;DARKB-LB-LN
ASL_2011_07_19_Brady79;442;475;EXPOSEflat-O5N
ASL_2011_07_19_Brady79;2170;2214;SHAKE-BY-HANDSCCN
ASL_2011_07_19_Brady79;2935;2970;SHAKE-BY-HANDScrvd-5crvd-5N
ASL_2011_07_19_Brady79;918;941;SHAMEcrvd-Bcrvd-BN
ASL_2011_07_19_Brady79;5421;5438;SHAMEcrvd-Bcrvd-BN
ASL_2011_07_19_Brady79;5767;5811;SHAMPOOcrvd-5crvd-5N
ASL_2011_07_19_Brady79;7376;7393;SHARP2525N
ASL_2011_07_19_Brady79;678;705;STRANGLECCN
ASL_2011_07_19_Brady79;6314;6429;ns-nat-SHANGHAIIIN
ASL_2011_07_19_Brady80;4490;4510;AMAZEDScrvd-sprd-BN
ASL_2011_07_19_Brady80;463;497;SHAVEXXN
ASL_2011_07_19_Brady80;131;167;SHAVEYYN
ASL_2011_07_19_Brady80;662;700;SHEEPV/2V/2Y
ASL_2011_07_19_Brady80;930;946;SHELF/FLOORB-xdB-xdN
ASL_2011_07_19_Brady80;1144;1166;SHINE2525N
ASL_2011_07_19_Brady80;2090;2134;SHIP33N
ASL_2011_07_19_Brady80;4700;4725;SHOESSN
ASL_2011_07_19_Brady80;4221;4244;THINK+SHOCK1crvd-5N
ASL_2011_07_19_Brady80;3882;3915;VOLUNTEER/SHIRTF/9F/9N
ASL_2011_07_19_Brady81;719;769;BUYflat-Oflat-ON
ASL_2011_07_19_Brady81;1637;1660;DEVELOPB-xdB-xdN
ASL_2011_07_19_Brady81;162;188;SHOOTLLN
ASL_2011_07_19_Brady81;1103;1127;SHORTU/HU/HN
ASL_2011_07_19_Brady81;392;422;SHORT-HEIGHTbent-B-Lbent-B-LN
ASL_2011_07_19_Brady81;1229;1260;SHORTSbent-B-Lbent-B-LN
ASL_2011_07_19_Brady81;1878;1917;SHOULDXXN
ASL_2011_07_19_Brady81;2201;2233;SHOVEL/DIGX-over-thumbX-over-thumbN
ASL_2011_07_19_Brady81;2460;2480;SHOW11N
ASL_2011_07_19_Brady81;2763;2792;SHOWERScrvd-5N
ASL_2011_07_19_Brady82;1900;1950;(2h)alt.USE-SIGN-LANGUAGEScrvd-5N
ASL_2011_07_19_Brady82;1406;1468;DISGUST5-C5-CN
ASL_2011_07_19_Brady82;138;158;SHUT-UPB-Lflat-ON
ASL_2011_07_19_Brady82;900;926;SHYbent-B-Lbent-B-LN
ASL_2011_07_19_Brady82;1190;1209;SICK2525N
ASL_2011_07_19_Brady82;1641;1661;SIDEB-LB-LN
ASL_2011_07_19_Brady82;2358;2386;SIGN+LANGUAGE1LN
ASL_2011_07_19_Brady82;2672;2691;SIGNATUREU/HU/HN
ASL_2011_07_19_Brady82;2926;2964;SILLYYYN
ASL_2011_07_19_Brady83;3186;3211;ALONE11N
ASL_2011_07_19_Brady83;2957;2992;BACHELORDDN
ASL_2011_07_19_Brady83;2734;2771;BETWEEN/SHARE+AGENTB-LB-LN
ASL_2011_07_19_Brady83;1424;1458;HURTbent-1bent-1N
ASL_2011_07_19_Brady83;906;947;SAMEYYN
ASL_2011_07_19_Brady83;136;157;SILLYYYN
ASL_2011_07_19_Brady83;626;650;SILVERSSN
ASL_2011_07_19_Brady83;1155;1171;SIMPLEF/9F/9N
ASL_2011_07_19_Brady83;1728;1766;UP-TO-NOWalt-Palt-PN
ASL_2011_07_19_Brady84;2490;2508;SITUATIONSSN
ASL_2011_07_19_Brady85;2130;2156;BONEcrvd-Vcrvd-VN
ASL_2011_07_19_Brady85;2353;2384;DOUBTV/2crvd-VN
ASL_2011_07_19_Brady85;1902;1965;ICE-SKATEXXN
ASL_2011_07_19_Brady85;542;573;SIX-HOURS66N
ASL_2011_07_19_Brady85;140;157;SIX-WEEKS66N
ASL_2011_07_19_Brady85;783;804;SIXTY-EIGHT68N
ASL_2011_07_19_Brady85;1056;1076;SIXTY-NINE6F/9N
ASL_2011_07_19_Brady85;1356;1373;SIXTY-SEVEN67N
ASL_2011_07_19_Brady85;1576;1598;SIXTY-SIX66N
